"No.","Time","Source","Destination","Protocol","Length","Info"
"4742","32.909382","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4743","32.924857","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4744","32.938054","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"4745","32.953696","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4746","32.955019","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4747","32.955019","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4748","32.955062","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4749","32.956368","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4750","32.956664","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4751","32.956664","192.168.137.233","192.168.137.216","UDP","822","60014  >  56346 Len=780"
"4752","32.959401","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4753","32.999595","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4754","32.999595","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4755","33.001159","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4756","33.001159","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4757","33.001203","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4758","33.003861","192.168.137.233","192.168.137.216","UDP","662","60014  >  56346 Len=620"
"4759","33.020328","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"4760","33.026281","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4761","33.050525","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4762","33.050525","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4763","33.050568","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4764","33.052062","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4765","33.052062","192.168.137.233","192.168.137.216","UDP","518","60014  >  56346 Len=476"
"4766","33.053674","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4767","33.087222","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4768","33.088989","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"4769","33.106963","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4770","33.107084","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4771","33.108670","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4772","33.108670","192.168.137.233","192.168.137.216","UDP","774","60014  >  56346 Len=732"
"4773","33.124448","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4774","33.126871","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"4775","33.142354","10.0.0.3","10.0.0.254","MQTT","84","Publish Message [airflow_data]"
"4776","33.142457","10.0.0.254","10.0.0.3","TCP","66","1883  >  44003 [ACK] Seq=3 Ack=607 Win=64 Len=0 TSval=459635675 TSecr=2768107105"
"4777","33.142547","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"4778","33.142569","10.0.0.254","10.0.0.12","TCP","66","1883  >  38083 [ACK] Seq=3 Ack=649 Win=64 Len=0 TSval=1135881578 TSecr=2248503343"
"4779","33.143196","10.0.0.3","10.0.0.254","MQTT","84","Publish Message [airflow_data]"
"4780","33.143234","10.0.0.254","10.0.0.3","TCP","66","1883  >  35679 [ACK] Seq=3 Ack=608 Win=64 Len=0 TSval=459635676 TSecr=2768107105"
"4781","33.143242","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"4782","33.143307","10.0.0.254","10.0.0.12","TCP","66","1883  >  44659 [ACK] Seq=3 Ack=649 Win=64 Len=0 TSval=1135881578 TSecr=2248503343"
"4783","33.143314","10.0.0.7","10.0.0.254","MQTT","111","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"4784","33.143327","10.0.0.254","10.0.0.7","TCP","66","1883  >  43517 [ACK] Seq=3 Ack=1525 Win=64 Len=0 TSval=1803967055 TSecr=2029076988"
"4785","33.143452","10.0.0.7","10.0.0.254","MQTT","111","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"4786","33.143472","10.0.0.254","10.0.0.7","TCP","66","1883  >  37873 [ACK] Seq=3 Ack=1523 Win=64 Len=0 TSval=1803967056 TSecr=2029076988"
"4787","33.143477","10.0.0.14","10.0.0.254","MQTT","88","Publish Message [spirometer_data]"
"4788","33.143489","10.0.0.254","10.0.0.14","TCP","66","1883  >  43379 [ACK] Seq=3 Ack=267 Win=64 Len=0 TSval=1139084155 TSecr=1037317004"
"4789","33.143863","10.0.0.14","10.0.0.254","MQTT","88","Publish Message [spirometer_data]"
"4790","33.143935","10.0.0.254","10.0.0.14","TCP","66","1883  >  36405 [ACK] Seq=3 Ack=267 Win=64 Len=0 TSval=1139084155 TSecr=1037317004"
"4791","33.150478","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4792","33.150478","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4793","33.151978","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4794","33.151978","192.168.137.233","192.168.137.216","UDP","710","60014  >  56346 Len=668"
"4795","33.180896","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4796","33.199347","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"4797","33.208485","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4798","33.217761","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4799","33.217761","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4800","33.217761","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4801","33.217806","192.168.137.233","192.168.137.216","UDP","966","60014  >  56346 Len=924"
"4802","33.239203","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"4803","33.241075","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4804","33.265885","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4805","33.266080","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4806","33.266080","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4807","33.267771","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4808","33.267771","192.168.137.233","192.168.137.216","UDP","566","60014  >  56346 Len=524"
"4809","33.287034","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4810","33.309599","192.168.137.216","192.168.137.233","TCP","90","49806  >  6668 [PSH, ACK] Seq=73 Ack=85 Win=2048 Len=24 TSval=4015814030 TSecr=8402862"
"4811","33.312169","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4812","33.312169","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4813","33.315501","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"4814","33.318177","192.168.137.216","192.168.137.233","TCP","66","[TCP ACKed unseen segment] 49806  >  6668 [ACK] Seq=97 Ack=113 Win=2047 Len=0 TSval=4015814039 TSecr=8403862"
"4815","33.318553","ASIXElectron_23:55:40","VMware_b9:07:f6","ARP","42","Who has 10.0.0.7? Tell 10.0.0.254"
"4816","33.318592","ASIXElectron_23:55:40","VMware_b9:07:f6","ARP","42","Who has 10.0.0.3? Tell 10.0.0.254"
"4817","33.319544","VMware_b9:07:f6","ASIXElectron_23:55:40","ARP","60","10.0.0.7 is at 00:0c:29:b9:07:f6"
"4818","33.319998","VMware_b9:07:f6","ASIXElectron_23:55:40","ARP","60","10.0.0.3 is at 00:0c:29:b9:07:f6"
"4819","33.322519","ASIXElectron_23:55:40","VMware_b9:07:f6","ARP","42","Who has 10.0.0.12? Tell 10.0.0.254"
"4820","33.324216","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4821","33.324243","VMware_b9:07:f6","ASIXElectron_23:55:40","ARP","60","10.0.0.12 is at 00:0c:29:b9:07:f6"
"4822","33.324258","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4823","33.324258","192.168.137.233","192.168.137.216","UDP","294","60014  >  56346 Len=252"
"4824","33.337021","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4825","33.365515","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4826","33.365515","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4827","33.367033","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4828","33.367033","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4829","33.367076","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4830","33.367076","192.168.137.233","192.168.137.216","UDP","774","60014  >  56346 Len=732"
"4831","33.368752","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4832","33.377405","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"4833","33.402902","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4834","33.402902","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4835","33.403782","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4836","33.403782","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4837","33.405241","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4838","33.405241","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4839","33.409038","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4840","33.409038","192.168.137.233","192.168.137.216","UDP","166","60014  >  56346 Len=124"
"4841","33.409038","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4842","33.428385","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"4843","33.459190","192.168.137.216","192.168.137.255","UDP","129","7000  >  7000 Len=87"
"4844","33.467937","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4845","33.467937","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4846","33.469541","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4847","33.473213","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4848","33.474596","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4849","33.474596","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4850","33.476155","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4851","33.476155","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4852","33.476198","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4853","33.476198","192.168.137.233","192.168.137.216","UDP","646","60014  >  56346 Len=604"
"4854","33.507226","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4855","33.507958","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"4856","33.508591","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4857","33.508591","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4858","33.513405","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4859","33.513405","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4860","33.513405","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4861","33.514802","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4862","33.514802","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4863","33.514802","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4864","33.514802","192.168.137.233","192.168.137.216","UDP","966","60014  >  56346 Len=924"
"4865","33.514802","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4866","33.514802","192.168.137.233","192.168.137.216","TCP","94","[TCP Spurious Retransmission] 6668  >  49806 [PSH, ACK] Seq=85 Ack=97 Win=6516 Len=28 TSval=8403862 TSecr=4015814030"
"4867","33.531359","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4868","33.554769","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4869","33.554769","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4870","33.556150","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4871","33.556150","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4872","33.557722","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4873","33.559205","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4874","33.564827","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4875","33.566094","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4876","33.566094","192.168.137.233","192.168.137.216","UDP","1334","60014  >  56346 Len=1292"
"4877","33.579014","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4878","33.599172","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4879","33.600330","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"4880","33.603702","192.168.137.233","192.168.137.216","UDP","1398","60014  >  56346 Len=1356"
"4881","33.603702","192.168.137.233","192.168.137.216","UDP","1062","60014  >  56346 Len=1020"
"4882","33.614048","192.168.137.233","8.8.8.8","DNS","73","Standard query 0x0c12 A m2.tuyaus.com"
"4883","33.620409","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"4884","33.660872","192.168.137.233","192.168.137.216","UDP","182","60014  >  56346 Len=140"
"4885","33.660872","192.168.137.233","192.168.137.216","UDP","214","60014  >  56346 Len=172"
"4886","33.660872","192.168.137.233","192.168.137.216","UDP","166","60014  >  56346 Len=124"
"4887","33.660872","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"4888","33.660872","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"4889","33.660872","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"4890","33.660872","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"4891","33.673826","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"4892","33.673826","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"4893","33.673826","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"4894","33.673826","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"4895","33.673826","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"4896","33.675213","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"4897","33.675213","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"4898","33.675213","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"4899","33.675213","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"4900","33.675213","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"4901","33.675213","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"4902","33.686782","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"4903","33.686782","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"4904","33.686782","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"4905","33.686782","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"4906","33.686782","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"4907","33.688505","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"4908","33.688505","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"4909","33.688505","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"4910","33.688505","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"4911","33.688505","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"4912","33.688505","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"4913","33.688505","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"4914","33.688505","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
