No,Time,Source,Destination,Protocol,Length,Info
4834,101.688698,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=9164 Win=108032 Len=0 TSval=1956335 TSecr=2608760866
4835,101.688698,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=10592 Win=110592 Len=0 TSval=1956335 TSecr=2608760866
4836,101.688698,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=12020 Win=113664 Len=0 TSval=1956335 TSecr=2608760866
4837,101.68874,192.168.137.210,3.162.3.14,TCP,66,43056  >  443 [ACK] Seq=1114 Ack=13224 Win=113664 Len=0 TSval=1956335 TSecr=4100659706
4838,101.68874,192.168.137.210,3.162.3.14,TCP,66,43056  >  443 [ACK] Seq=1114 Ack=14652 Win=116224 Len=0 TSval=1956335 TSecr=4100659706
4839,101.690206,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=13448 Win=116224 Len=0 TSval=1956335 TSecr=2608760867
4840,101.690206,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=14876 Win=119296 Len=0 TSval=1956335 TSecr=2608760867
4841,101.690248,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=16304 Win=122368 Len=0 TSval=1956335 TSecr=2608760867
4842,101.690248,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=17732 Win=124928 Len=0 TSval=1956335 TSecr=2608760867
4843,101.691655,192.168.137.210,3.162.3.14,TCP,66,43056  >  443 [ACK] Seq=1114 Ack=16080 Win=119296 Len=0 TSval=1956335 TSecr=4100659707
4844,101.691655,192.168.137.210,3.162.3.14,TCP,66,43056  >  443 [ACK] Seq=1114 Ack=17508 Win=122368 Len=0 TSval=1956335 TSecr=4100659707
4845,101.691655,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=19160 Win=128000 Len=0 TSval=1956335 TSecr=2608760868
4846,101.691697,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=20588 Win=130560 Len=0 TSval=1956335 TSecr=2608760868
4847,101.69354,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=22016 Win=133632 Len=0 TSval=1956335 TSecr=2608760868
4848,101.69354,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=22714 Win=136192 Len=0 TSval=1956335 TSecr=2608760868
4849,101.69354,192.168.137.210,3.162.3.14,TCP,66,43056  >  443 [ACK] Seq=1114 Ack=18936 Win=124928 Len=0 TSval=1956335 TSecr=4100659707
4850,101.693583,192.168.137.210,3.162.3.14,TCP,66,43056  >  443 [ACK] Seq=1114 Ack=20364 Win=128000 Len=0 TSval=1956335 TSecr=4100659707
4851,101.693583,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=22933 Win=136192 Len=0 TSval=1956335 TSecr=2608760869
4852,101.694211,192.168.137.210,3.162.3.14,TCP,66,43056  >  443 [ACK] Seq=1114 Ack=21792 Win=130560 Len=0 TSval=1956335 TSecr=4100659708
4853,101.694211,192.168.137.210,3.162.3.14,TCP,66,43056  >  443 [ACK] Seq=1114 Ack=21815 Win=130560 Len=0 TSval=1956335 TSecr=4100659708
4854,101.695767,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=24361 Win=139264 Len=0 TSval=1956336 TSecr=2608760877
4855,101.695767,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=25789 Win=142336 Len=0 TSval=1956336 TSecr=2608760877
4856,101.695767,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=27217 Win=144896 Len=0 TSval=1956336 TSecr=2608760877
4857,101.695809,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=28645 Win=147968 Len=0 TSval=1956336 TSecr=2608760877
4858,101.695809,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=30073 Win=150528 Len=0 TSval=1956336 TSecr=2608760878
4859,101.6961,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=31501 Win=153600 Len=0 TSval=1956336 TSecr=2608760878
4860,101.6961,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=32929 Win=156160 Len=0 TSval=1956336 TSecr=2608760878
4861,101.697537,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=34357 Win=159232 Len=0 TSval=1956336 TSecr=2608760878
4862,101.697537,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=35785 Win=162304 Len=0 TSval=1956336 TSecr=2608760879
4863,101.69758,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=37213 Win=164864 Len=0 TSval=1956336 TSecr=2608760879
4864,101.69758,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=38641 Win=167936 Len=0 TSval=1956336 TSecr=2608760879
4865,101.697738,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=40069 Win=170496 Len=0 TSval=1956336 TSecr=2608760879
4866,101.697738,192.168.137.210,3.162.3.14,TCP,66,43058  >  443 [ACK] Seq=1114 Ack=41076 Win=173568 Len=0 TSval=1956336 TSecr=2608760880
4867,101.728783,192.168.137.1,192.168.137.210,DNS,90,Standard query response 0xc9e9 A www.google.com A 142.251.41.36
4868,101.91277,192.168.137.210,192.168.137.1,DNS,74,Standard query 0xc9e9 A www.google.com
4869,102.116118,192.168.137.1,192.168.137.210,DNS,90,Standard query response 0x95c8 A www.google.com A 142.251.41.36
4870,102.19958,142.251.41.36,192.168.137.210,QUIC,1292,Protected Payload (KP0)
4871,102.199589,142.251.41.36,192.168.137.210,QUIC,847,Protected Payload (KP0)
4872,102.199591,142.251.41.36,192.168.137.210,QUIC,201,Protected Payload (KP0)
4873,102.200117,142.251.41.36,192.168.137.210,TCP,74,"443  >  60916 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=3193044447 TSecr=1956398 WS=256"
4874,102.300334,192.168.137.210,192.168.137.1,DNS,74,Standard query 0x95c8 A www.google.com
4875,102.319302,192.168.137.210,142.251.41.36,QUIC,1292,"Initial, DCID=ed2d2d8ce32ffec7"
4876,102.322559,192.168.137.210,142.251.41.36,TCP,74,60916  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1956398 TSecr=0 WS=512
4877,102.337649,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.1? Tell 192.168.137.48
4878,102.347732,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.36? Tell 192.168.137.48
4879,102.358139,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.8? Tell 192.168.137.48
4880,102.366262,142.251.41.36,192.168.137.210,QUIC,1292,Protected Payload (KP0)
4881,102.36833,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.12? Tell 192.168.137.48
4882,102.378607,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.7? Tell 192.168.137.48
4883,102.388719,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.253? Tell 192.168.137.48
4884,102.398795,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.239? Tell 192.168.137.48
4885,102.409068,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.205? Tell 192.168.137.48
4886,102.419355,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.223? Tell 192.168.137.48
4887,102.429019,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.204? Tell 192.168.137.48
4888,102.437742,142.251.41.36,192.168.137.210,QUIC,1292,Protected Payload (KP0)
4889,102.439475,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.190? Tell 192.168.137.48
4890,102.446689,142.251.41.36,192.168.137.210,QUIC,163,Protected Payload (KP0)
4891,102.446694,142.251.41.36,192.168.137.210,QUIC,69,Protected Payload (KP0)
4892,102.450905,142.251.41.36,192.168.137.210,QUIC,69,Protected Payload (KP0)
4893,102.451785,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.175? Tell 192.168.137.48
4894,102.451822,142.251.41.36,192.168.137.210,QUIC,69,Protected Payload (KP0)
4895,102.45298,142.251.41.36,192.168.137.210,QUIC,69,Protected Payload (KP0)
4896,102.454082,142.251.41.36,192.168.137.210,TCP,66,[TCP ACKed unseen segment] 443  >  60916 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=3193044701 TSecr=1956427
4897,102.454087,142.251.41.36,192.168.137.210,QUIC,73,Protected Payload (KP0)
4898,102.460002,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.238? Tell 192.168.137.48
4899,102.46814,142.251.41.36,192.168.137.210,QUIC,71,Protected Payload (KP0)
4900,102.47621,142.251.41.36,192.168.137.210,TLSv1.3,1466,"Server Hello, Change Cipher Spec"
4901,102.47622,142.251.41.36,192.168.137.210,TCP,1466,"443  >  60916 [PSH, ACK] Seq=1401 Ack=518 Win=66816 Len=1400 TSval=3193044722 TSecr=1956427 [TCP PDU reassembled in 4903]"
4902,102.476223,142.251.41.36,192.168.137.210,TCP,1466,443  >  60916 [ACK] Seq=2801 Ack=518 Win=66816 Len=1400 TSval=3193044722 TSecr=1956427 [TCP PDU reassembled in 4903]
4903,102.476227,142.251.41.36,192.168.137.210,TLSv1.3,319,Application Data
4904,102.481055,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.237? Tell 192.168.137.48
4905,102.481061,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.211? Tell 192.168.137.48
4906,102.490708,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.207? Tell 192.168.137.48
4907,102.501146,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.178? Tell 192.168.137.48
4908,102.511296,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.154? Tell 192.168.137.48
4909,102.521582,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.218? Tell 192.168.137.48
4910,102.524834,10.0.0.3,10.0.0.254,MQTT,84,Publish Message [airflow_data]
4911,102.524934,10.0.0.254,10.0.0.3,TCP,66,1883  >  44003 [ACK] Seq=5 Ack=1840 Win=64 Len=0 TSval=453514516 TSecr=2761986111
4912,102.524944,10.0.0.12,10.0.0.254,MQTT,85,Publish Message [pulse_ox_data]
4913,102.524958,10.0.0.254,10.0.0.12,TCP,66,1883  >  38083 [ACK] Seq=5 Ack=1962 Win=64 Len=0 TSval=1129760418 TSecr=2242382349
4914,102.524962,10.0.0.7,10.0.0.254,MQTT,110,"Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
4915,102.524974,10.0.0.254,10.0.0.7,TCP,66,1883  >  37873 [ACK] Seq=5 Ack=4611 Win=64 Len=0 TSval=1797845895 TSecr=2022955994
4916,102.525051,10.0.0.7,10.0.0.254,MQTT,111,"Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
4917,102.525072,10.0.0.254,10.0.0.7,TCP,66,1883  >  43517 [ACK] Seq=5 Ack=4613 Win=64 Len=0 TSval=1797845895 TSecr=2022955994
4918,102.525681,10.0.0.12,10.0.0.254,MQTT,85,Publish Message [pulse_ox_data]
4919,102.525707,10.0.0.254,10.0.0.12,TCP,66,1883  >  44659 [ACK] Seq=5 Ack=1962 Win=64 Len=0 TSval=1129760419 TSecr=2242382349
4920,102.525955,10.0.0.3,10.0.0.254,MQTT,84,Publish Message [airflow_data]
4921,102.52598,10.0.0.254,10.0.0.3,TCP,66,1883  >  35679 [ACK] Seq=5 Ack=1846 Win=64 Len=0 TSval=453514517 TSecr=2761986112
4922,102.529972,142.251.41.36,192.168.137.210,TCP,66,[TCP ACKed unseen segment] 443  >  60916 [ACK] Seq=4454 Ack=592 Win=66816 Len=0 TSval=3193044776 TSecr=1956435
4923,102.53195,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.127? Tell 192.168.137.48
4924,102.542877,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.180? Tell 192.168.137.48
4925,102.554611,142.251.41.36,192.168.137.210,QUIC,574,Protected Payload (KP0)
4926,102.556574,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.120? Tell 192.168.137.48
4927,102.560104,142.251.41.36,192.168.137.210,QUIC,67,Protected Payload (KP0)
4928,102.560109,142.251.41.36,192.168.137.210,QUIC,198,Protected Payload (KP0)
4929,102.566719,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.117? Tell 192.168.137.48
4930,102.572676,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.109? Tell 192.168.137.48
4931,102.582433,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.103? Tell 192.168.137.48
4932,102.592966,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.88? Tell 192.168.137.48
4933,102.59438,192.168.137.210,142.251.41.36,QUIC,120,"0-RTT, DCID=ed2d2d8ce32ffec7"
4934,102.594503,192.168.137.210,142.251.41.36,QUIC,1292,"Initial, DCID=ed2d2d8ce32ffec7"
4935,102.599371,192.168.137.210,142.251.41.36,TCP,66,60916  >  443 [ACK] Seq=1 Ack=1 Win=88064 Len=0 TSval=1956426 TSecr=3193044447
4936,102.60326,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.85? Tell 192.168.137.48
4937,102.604519,192.168.137.210,142.251.41.36,QUIC,1292,"Handshake, DCID=ed2d2d8ce32ffec7"
4938,102.604519,192.168.137.210,142.251.41.36,QUIC,115,"Handshake, DCID=ed2d2d8ce32ffec7"
4939,102.604519,192.168.137.210,142.251.41.36,QUIC,73,"Protected Payload (KP0), DCID=ed2d2d8ce32ffec7"
4940,102.605843,192.168.137.210,142.251.41.36,QUIC,199,"Protected Payload (KP0), DCID=ed2d2d8ce32ffec7"
4941,102.608751,192.168.137.210,142.251.41.36,QUIC,1288,"Protected Payload (KP0), DCID=ed2d2d8ce32ffec7"
4942,102.610274,192.168.137.210,142.251.41.36,QUIC,1292,"Protected Payload (KP0), DCID=ed2d2d8ce32ffec7"
4943,102.610316,192.168.137.210,142.251.41.36,QUIC,1292,"Protected Payload (KP0), DCID=ed2d2d8ce32ffec7"
4944,102.612125,192.168.137.210,142.251.41.36,QUIC,794,"Protected Payload (KP0), DCID=ed2d2d8ce32ffec7"
4945,102.612125,192.168.137.210,142.251.41.36,QUIC,95,"Protected Payload (KP0), DCID=ed2d2d8ce32ffec7"
4946,102.612168,192.168.137.210,142.251.41.36,TLSv1.3,583,"[TCP Spurious Retransmission] , Client Hello (SNI=www.google.com)"
4947,102.61304,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.166? Tell 192.168.137.48
4948,102.623974,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.151? Tell 192.168.137.48
4949,102.626087,192.168.137.210,142.251.41.36,QUIC,1292,"Protected Payload (KP0), DCID=ed2d2d8ce32ffec7"
4950,102.633536,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.247? Tell 192.168.137.48
4951,102.633789,192.168.137.210,142.251.41.36,QUIC,79,"Protected Payload (KP0), DCID=ed2d2d8ce32ffec7"
4952,102.643545,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.243? Tell 192.168.137.48
4953,102.655264,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.199? Tell 192.168.137.48
4954,102.663287,192.168.137.210,142.251.41.36,TCP,66,60916  >  443 [ACK] Seq=518 Ack=1401 Win=90624 Len=0 TSval=1956433 TSecr=3193044722
4955,102.663287,192.168.137.210,142.251.41.36,TCP,66,60916  >  443 [ACK] Seq=518 Ack=2801 Win=93696 Len=0 TSval=1956433 TSecr=3193044722
4956,102.663287,192.168.137.210,142.251.41.36,TCP,66,60916  >  443 [ACK] Seq=518 Ack=4201 Win=96256 Len=0 TSval=1956433 TSecr=3193044722
4957,102.663287,192.168.137.210,142.251.41.36,TCP,66,60916  >  443 [ACK] Seq=518 Ack=4454 Win=96256 Len=0 TSval=1956433 TSecr=3193044722
4958,102.663961,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.165? Tell 192.168.137.48
4959,102.673764,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.195? Tell 192.168.137.48
4960,102.683837,192.168.137.210,142.251.41.36,TCP,140,"[TCP Spurious Retransmission] 60916  >  443 [PSH, ACK] Seq=518 Ack=4454 Win=96256 Len=74 TSval=1956435 TSecr=3193044722"
4961,102.683837,192.168.137.210,142.251.41.36,QUIC,78,"Protected Payload (KP0), DCID=ed2d2d8ce32ffec7"
4962,102.684362,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.221? Tell 192.168.137.48
4963,102.694327,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.210? Tell 192.168.137.48
4964,102.704556,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.111? Tell 192.168.137.48
4965,102.714713,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.69? Tell 192.168.137.48
4966,102.726424,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.83? Tell 192.168.137.48
4967,102.734997,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.64? Tell 192.168.137.48
4968,102.745111,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.250? Tell 192.168.137.48
4969,102.753072,142.251.41.36,192.168.137.210,QUIC,65,Protected Payload (KP0)
4970,102.758738,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.84? Tell 192.168.137.48
4971,102.76545,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.162? Tell 192.168.137.48
4972,102.775665,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.59? Tell 192.168.137.48
4973,102.785623,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.212? Tell 192.168.137.48
4974,102.796849,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.55? Tell 192.168.137.48
4975,102.806053,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.61? Tell 192.168.137.48
4976,102.816153,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.208? Tell 192.168.137.48
4977,102.830444,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.187? Tell 192.168.137.48
4978,102.83656,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.139? Tell 192.168.137.48
4979,102.846537,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.213? Tell 192.168.137.48
4980,102.862615,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.160? Tell 192.168.137.48
4981,102.867055,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.226? Tell 192.168.137.48
4982,102.877198,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.222? Tell 192.168.137.48
4983,102.887365,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.196? Tell 192.168.137.48
4984,102.897872,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.244? Tell 192.168.137.48
4985,102.906609,192.168.137.210,142.251.41.36,QUIC,71,"Protected Payload (KP0), DCID=ed2d2d8ce32ffec7"
4986,102.907423,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.94? Tell 192.168.137.48
4987,102.911892,192.168.137.210,142.251.41.36,QUIC,82,"Protected Payload (KP0), DCID=ed2d2d8ce32ffec7"
4988,102.911932,192.168.137.210,142.251.41.36,QUIC,77,"Protected Payload (KP0), DCID=ed2d2d8ce32ffec7"
4989,102.918139,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.112? Tell 192.168.137.48
4990,102.9282,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.70? Tell 192.168.137.48
4991,102.92852,1a:4e:bc:4c:71:41,RaspberryPiT_dc:27:d5,ARP,60,192.168.137.210 is at 1a:4e:bc:4c:71:41
4992,102.93244,Intel_cb:17:60,RaspberryPiT_dc:27:d5,ARP,60,192.168.137.250 is at 00:27:10:cb:17:60
4993,102.938232,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.168? Tell 192.168.137.48
4994,102.948346,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.106? Tell 192.168.137.48
4995,102.951272,AmazonTechno_16:40:3b,RaspberryPiT_dc:27:d5,ARP,60,192.168.137.221 is at 90:11:95:16:40:3b
4996,102.963178,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.140? Tell 192.168.137.48
4997,102.968644,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.63? Tell 192.168.137.48
4998,102.978836,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.155? Tell 192.168.137.48
4999,102.989126,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.192? Tell 192.168.137.48
5000,102.999114,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.161? Tell 192.168.137.48
5001,103.009359,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.78? Tell 192.168.137.48
5002,103.019367,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.52? Tell 192.168.137.48
5003,103.029554,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.100? Tell 192.168.137.48
5004,103.039754,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.236? Tell 192.168.137.48
5005,103.050743,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.142? Tell 192.168.137.48
5006,103.065909,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.43? Tell 192.168.137.48
5007,103.070204,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.248? Tell 192.168.137.48
5008,103.080315,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.235? Tell 192.168.137.48
5009,103.092099,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.241? Tell 192.168.137.48
5010,103.100743,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.229? Tell 192.168.137.48
5011,103.110766,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.209? Tell 192.168.137.48
5012,103.121087,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.252? Tell 192.168.137.48
5013,103.131477,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.172? Tell 192.168.137.48
5014,103.14138,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.157? Tell 192.168.137.48
5015,103.151923,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.153? Tell 192.168.137.48
5016,103.167272,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.145? Tell 192.168.137.48
5017,103.172361,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.184? Tell 192.168.137.48
5018,103.182869,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.118? Tell 192.168.137.48
5019,103.192766,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.115? Tell 192.168.137.48
5020,103.202561,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.217? Tell 192.168.137.48
5021,103.213102,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.232? Tell 192.168.137.48
5022,103.222885,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.181? Tell 192.168.137.48
5023,103.233333,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.163? Tell 192.168.137.48
5024,103.243703,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.136? Tell 192.168.137.48
5025,103.252919,TuyaSmart_e1:9e:58,RaspberryPiT_dc:27:d5,ARP,60,192.168.137.140 is at fc:67:1f:e1:9e:58
5026,103.253931,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.121? Tell 192.168.137.48
5027,103.270898,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.170? Tell 192.168.137.48
5028,103.274387,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.105? Tell 192.168.137.48
5029,103.284551,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.79? Tell 192.168.137.48
5030,103.294715,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.138? Tell 192.168.137.48
5031,103.304921,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.77? Tell 192.168.137.48
5032,103.314675,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.230? Tell 192.168.137.48
5033,103.325239,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.219? Tell 192.168.137.48
5034,103.337542,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.224? Tell 192.168.137.48
5035,103.345606,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.110? Tell 192.168.137.48
5036,103.353469,TuyaSmart_e6:e2:4b,RaspberryPiT_dc:27:d5,ARP,60,192.168.137.235 is at 1c:90:ff:e6:e2:4b
5037,103.355799,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.206? Tell 192.168.137.48
